
/----------------------------------------------------------------------------------------------------------\
|Template Search Results                                                                                   |
\----------------------------------------------------------------------------------------------------------/

      Project : 1UDC5h
        Title : C0H5W3_BOTFU C0H5W3 Catalytic subunit of the PKA
      Created : today at 01:13
      Expires : June 15, 2021 at 01:13


/--------------------------------------------------------------------------------------------------------\
| Found Templates                                                                                        |
\--------------------------------------------------------------------------------------------------------/

                    ID                        Name    Seq ID  Seq Sim   Cov   Resolu      Method      GMQE  Found By 
---------------------------------------------------------------------------------------------------------------------
 4b1eaef05cf795fd579c4f84cc030c92ff3c3643  4din.1.A    54.698    0.474  0.612   3.700 X-ray           0.528 HHblits  
 da90cd7260701a78cca65c7bfa38ef6c083a9414  2qvs.1.A    54.698    0.474  0.612   2.500 X-ray           0.498 HHblits  
 221713e9cb87ce47f22a7833d45a3a9040545974  1rek.1.A    54.698    0.474  0.612   2.300 X-ray           0.539 HHblits  
 c60b1531f3c7b2af5705a97e38aeae90ebac9ec9  1re8.1.A    54.698    0.474  0.612   2.100 X-ray           0.544 HHblits  
 232cee4ea21667fdebab6b5b8b38d4ec5bbd1271  3tnq.1.A    54.698    0.474  0.612   3.097 X-ray           0.536 HHblits  
 a41b1b7dc76917603c09ad53da9450394087676d  3o7l.1.B    54.698    0.474  0.612   2.800 X-ray           0.536 HHblits  
 57a01c585624ad04dc5898b6b80f19ec2117b378  3tnp.2.A    54.698    0.474  0.612   2.300 X-ray           0.545 HHblits  
 c9c60510c0807a3f8ef48e2e3928f4776a213068  3idb.1.A    54.698    0.474  0.612   1.620 X-ray           0.547 HHblits  
 057cf5279d3536f4c6a61fcc1f29c53cf186b818  4wbb.1.B    54.698    0.474  0.612   2.800 X-ray           0.542 HHblits  
 2870a7e2c6967c688c7625201a058c9c2bbcb3d8  5jr7.2.A    54.698    0.474  0.612   3.560 X-ray           0.535 HHblits  
 47717cb9111d40609aa1e3069b0796e7861ac344  5jr7.1.A    54.698    0.474  0.612   3.560 X-ray           0.539 HHblits  
 0eb9c25d492d5f715dca5c092c01bc52fb77c31d  3j4r.1.D    54.698    0.474  0.612   NA    EM              0.497 HHblits  
 3d1aad135bb3a5ecb8504470fdc7e885bca5644c  2erz.1.A    54.698    0.474  0.612   2.200 X-ray           0.546 HHblits  
 255c0b542c5708760f505948592429cee8367589  4dfz.1.A    54.698    0.474  0.612   2.000 X-ray           0.545 HHblits  
 81c5006cd59cc7b8841e53b09822d7e48039c475  4ntt.2.A    54.698    0.474  0.612   3.500 X-ray           0.531 HHblits  
 d061371a92afd71691bca0b476fad3d233786357  4nts.2.A    54.698    0.474  0.612   2.900 X-ray           0.538 HHblits  
 2e19370ef882434bf808d2c714fc68789be35a2b  4ntt.1.A    54.698    0.474  0.612   3.500 X-ray           0.534 HHblits  
 93800cbd36b54d3da8a2110879302d82e05f67ac  4nts.1.A    54.698    0.474  0.612   2.900 X-ray           0.539 HHblits  
 eaf7a29aa4a770157d5300626b93b01bf828b275  4x6r.1.A    54.698    0.474  0.612   2.400 X-ray           0.546 HHblits  
 d8776e1ea61521b6d9e35b10f2cf54fcdcf1813a  4iay.1.A    54.698    0.474  0.612   2.000 X-ray           0.545 HHblits  
 051640d4a13add34263708b16ff2370a7dbd066c  3x2u.1.A    54.698    0.474  0.612   2.400 X-ray           0.544 HHblits  
 04ce9737fb11c9939d2b522956b89f114b1ec088  3qal.1.A    54.181    0.471  0.614   1.700 X-ray           0.546 HHblits  
 806e376816fff2b7d02ee1a005c752c5c0963a9b  6bys.2.C    54.362    0.473  0.612   4.750 X-ray           0.513 HHblits  
 9a6ba04a0576cb56dd33b8b01f68ed061e761bb6  4wb5.1.A    54.362    0.473  0.612   1.641 X-ray           0.545 HHblits  
 7d8c5fcfa689f46b829595f9b8d0630ac7648a57  6no7.1.C    54.362    0.473  0.612   3.550 X-ray           0.540 HHblits  
 e6ef09d077fa039d8ad983c36955264f5732be74  6no7.2.A    54.362    0.473  0.612   3.550 X-ray           0.518 HHblits  
 8e2e9d2b9ca85e63fc613d157a2b9c87dc59b277  6no7.2.C    54.362    0.473  0.612   3.550 X-ray           0.514 HHblits  
 70d20c3287215f41adf313f6a3a1ce4af2da33fb  6c0u.1.A    54.362    0.473  0.612   2.650 X-ray           0.542 HHblits  
 aa7b59afd200c04cdcb9a4c8818c7d8d8d060191  2qur.1.A    54.362    0.472  0.612   2.500 X-ray           0.535 HHblits  
 adf73a329c6193ea554aab9d277eaa6e9f75d9bc  3dnd.1.A    54.027    0.471  0.612   2.260 X-ray           0.543 HHblits  
 11d3c43c62b2199e19bb6ef286abfcd7e34b65c9  1q61.1.A    53.691    0.471  0.612   2.100 X-ray           0.543 HHblits  
 8a849b686b845e8a6f87df84605534e4fad63507  1szm.2.A    53.691    0.471  0.612   2.500 X-ray           0.509 HHblits  
 1ce05feecb8a2d664f715926b9959bcb4d3f8b3c  1szm.1.A    53.691    0.471  0.612   2.500 X-ray           0.505 HHblits  
 6b57b31752de0ed2c54bd52c522f1c88c924256b  2gnl.1.A    53.691    0.471  0.612   2.600 X-ray           0.545 HHblits  
 714f5c60686883c1b21f04434be8f2cc9832c6e6  3nx8.1.A    54.027    0.471  0.612   2.000 X-ray           0.542 HHblits  
 3b8fbc97fe5edf62a8adfcb2c5fce79d94fac8d3  1ctp.1.A    54.209    0.473  0.610   2.900 X-ray           0.517 HHblits  
 770787d4fc56d2b2d50b6b290a686ea07012b832  1cmk.1.A    54.209    0.473  0.610   2.900 X-ray           0.536 HHblits  
 0518f1ad0b1fa69fd8b91b402d8dc8702429a9ed  1cdk.1.A    54.209    0.473  0.610   2.000 X-ray           0.541 HHblits  
 28a462d051e13e270c3b7467ebcd43ad5ee6ab15  1xh4.1.A    54.209    0.472  0.610   2.450 X-ray           0.544 HHblits  
 4aa141fd4c8b58c626e6f941693a9b3f73340ba1  1xh6.1.A    54.209    0.472  0.610   1.900 X-ray           0.544 HHblits  
 e5080e7c350e3b269cd6ca41d76f0b6387f9483e  1stc.1.A    54.209    0.472  0.610   2.300 X-ray           0.537 HHblits  
 c8d233f32df6f4dc711a2b3d2e4f26f4dc6bc9c7  1q8w.1.A    54.209    0.472  0.610   2.200 X-ray           0.544 HHblits  
 79972ebc03bcd6de5ae9661d6de2b26465c61c90  2gfc.1.A    54.209    0.472  0.610   1.870 X-ray           0.542 HHblits  
 75594e7eb4bbf28c7b205832cd30ec80fcbd518f  3e8c.2.A    54.209    0.472  0.610   2.200 X-ray           0.542 HHblits  
 1173582d3c6211ff0b7b698a74d658e007750c08  4wb6.1.A    54.209    0.472  0.610   2.100 X-ray           0.542 HHblits  
 5c2cd4148c2c1be6fd6affd6f5e638f072d3a2c9  2ojf.1.A    54.209    0.472  0.610   2.100 X-ray           0.541 HHblits  
 a7af61309df2ce8daa90e536411464f6cf559e96  2jds.1.A    54.209    0.472  0.610   2.000 X-ray           0.542 HHblits  
 e617302b2917def388307ffd62ae54d9a23f9de7  3ag9.1.A    54.209    0.472  0.610   2.000 X-ray           0.521 HHblits  
 6b1e4edda0da585a4d8b7b57d585613e6e7e74d5  3ag9.3.B    54.209    0.472  0.610   2.000 X-ray           0.510 HHblits  
 f6cdd13fa7a99bc251a652aad816b345aae62c93  5vib.1.A    54.209    0.472  0.610   2.370 X-ray           0.519 HHblits  
 3c3f9118db6258ef153da70f89f219e8aa36aa6d  2uzv.1.B    54.209    0.472  0.610   2.500 X-ray           0.537 HHblits  
 b74922aab828d832815285f9a60ec7a179f626cc  2gng.1.A    53.020    0.469  0.612   1.870 X-ray           0.539 HHblits  
 d50d28f35029252988fe87d017814d4cd622ad1d  4wb8.1.A    54.730    0.475  0.608   1.550 X-ray           0.540 HHblits  
 569af5db12678902e1a6c0b00c843e5a060f071d  3ama.1.A    53.872    0.471  0.610   1.750 X-ray           0.533 HHblits  
 9800ec0a70c66f6ae949d826d5811d6703f002b5  6frx.1.A    53.872    0.471  0.610   1.880 X-ray           0.531 HHblits  
 e001fb32b0ddbbf228ab8d995cd851a241c70d47  1q62.1.A    53.535    0.471  0.610   2.300 X-ray           0.543 HHblits  
 8b116879e13eb077595f3ea6dfd48deaa6949984  4dfy.1.A    55.442    0.479  0.604   2.997 X-ray           0.481 BLAST    
 503bda0d1d0345a7d162e7dd7bc0290e2d31fdb6  4c33.1.A    53.199    0.471  0.610   1.700 X-ray           0.543 HHblits  
 72c29fb08eff51aacdb826c699a75ed5577b6ad2  4c34.1.A    53.199    0.471  0.610   1.780 X-ray           0.540 HHblits  
 212d36229cbccb4a4c9e175745095da497d7dd8b  4c35.1.A    53.199    0.471  0.610   2.190 X-ray           0.542 HHblits  
 f06e1981e5884a2dfc18fdd438b5c9d42bebdac4  1apm.1.A    55.442    0.478  0.604   2.000 X-ray           0.531 BLAST    
 f53da6c152b2e0419813d1283eeca7e07112b410  3pvb.1.A    55.442    0.478  0.604   3.300 X-ray           0.515 BLAST    
 d46bdb1771508e88fdd1b8659188dad7cab06bf9  3j4r.1.D    55.442    0.478  0.604   NA    EM              0.485 BLAST    
 3008bb43a400789bcbf49a38276a4c29d766fd43  2erz.1.A    55.442    0.478  0.604   2.200 X-ray           0.534 BLAST    
 b97e2b89751f4d689626511dacbabc9276d547f2  1jbp.1.A    55.442    0.478  0.604   2.200 X-ray           0.531 BLAST    
 db268ce201cfd0975fbaf562af5f5f3d2f15c865  1l3r.1.A    55.442    0.478  0.604   2.000 X-ray           0.532 BLAST    
 9c1757d46dc8a67d9ea51954e8b50de837a3aa6a  1bx6.1.A    55.442    0.478  0.604   2.100 X-ray           0.521 BLAST    
 13ff3ed1ffc17b533c7959deb665c505a902d175  1bkx.1.A    55.442    0.478  0.604   2.600 X-ray           0.512 BLAST    
 bbb6ecb6c1f98a60382bd852afae944d49c20f5a  1fmo.1.A    55.442    0.478  0.604   2.200 X-ray           0.527 BLAST    
 64314925f4275fa557708467957ce98a4b34c509  1j3h.1.A    55.442    0.478  0.604   2.900 X-ray           0.505 BLAST    
 7c7d066ef88d1355663d44d061db3416142fb6de  4din.1.A    55.442    0.478  0.604   3.700 X-ray           0.517 BLAST    
 b43569668842373f650ef02ed6d80781e66c66b7  2qvs.1.A    55.442    0.478  0.604   2.500 X-ray           0.486 BLAST    
 9938bbd66fe7f4497aa481011f2c8656c175aa84  1rek.1.A    55.442    0.478  0.604   2.300 X-ray           0.527 BLAST    
 face02bcb9b622641f4669a316013ea6d2fb9883  1re8.1.A    55.442    0.478  0.604   2.100 X-ray           0.532 BLAST    
 a52cff4cd7046ea730e41186eab203b6439c7f14  3tnq.1.A    55.442    0.478  0.604   3.097 X-ray           0.524 BLAST    
 043e4cd19e39a07a21e11483bd325729225d75ce  3o7l.1.B    55.442    0.478  0.604   2.800 X-ray           0.525 BLAST    
 ab749784b5dc1be813d9b76c98713d1e2c71b012  3tnp.2.A    55.442    0.478  0.604   2.300 X-ray           0.533 BLAST    
 fa23a8b2b5fcb2b4a7e2c210096b3435db9bf1a0  3idb.1.A    55.442    0.478  0.604   1.620 X-ray           0.535 BLAST    
 198f5b61c935148cce739ac3b6b1987b8341eb9e  4wbb.1.B    55.442    0.478  0.604   2.800 X-ray           0.531 BLAST    
 17acb494fb150c6a4f5db66857939c6fd9a9351d  5jr7.2.A    55.442    0.478  0.604   3.560 X-ray           0.524 BLAST    
 25335bb0e4a2a3313a7e0bc6d9880c35916b199c  5jr7.1.A    55.442    0.478  0.604   3.560 X-ray           0.529 BLAST    
 11fb2f1f9b12900755a05e4cc6da00aad9926f4b  6mm6.1.A    55.442    0.478  0.604   2.390 X-ray           0.508 BLAST    
 4aaf935d45851535f6971dd2dbbc98720dba1b4a  6mm5.1.A    55.442    0.478  0.604   1.950 X-ray           0.533 BLAST    
 7325cb070c2a8f897aa3df9f88d58722f6d3088d  4dfz.1.A    55.442    0.478  0.604   2.000 X-ray           0.533 BLAST    
 91d41c916d8c4c363761c51feaa4392a0ef04710  4ntt.2.A    55.442    0.478  0.604   3.500 X-ray           0.520 BLAST    
 7dc91203374b8bd8ff47d388082d6d4e11b91233  4nts.2.A    55.442    0.478  0.604   2.900 X-ray           0.526 BLAST    
 afd179c4c5b46aaa10da5ab0ca8de669a10c1e2e  4ntt.1.A    55.442    0.478  0.604   3.500 X-ray           0.523 BLAST    
 433ddc788bf802007e6646aa30cd6ff08927bc03  4nts.1.A    55.442    0.478  0.604   2.900 X-ray           0.528 BLAST    
 5e8052c3c604039051848b241fcd880ea33cd627  4x6r.1.A    55.442    0.478  0.604   2.400 X-ray           0.534 BLAST    
 e7dd9991a9415181c538893dd1553c1949ad130a  3x2u.1.A    55.442    0.478  0.604   2.400 X-ray           0.531 BLAST    
 f8c87b6a1c2b3944142fe0f2c1298cc6f40e14af  4iay.1.A    55.442    0.478  0.604   2.000 X-ray           0.532 BLAST    
 cfd9c62872c27b7b0f529b1000425c4c58b596af  4o21.1.A    55.442    0.478  0.604   1.950 X-ray           0.530 BLAST    
 995ffa9b80e20c54e3eb1f8514303a10b38f203f  4dg3.1.A    55.442    0.478  0.604   1.800 X-ray           0.533 BLAST    
 61fb42a75566fcd295e7424ec7f6a57a4b637af6  5x3f.1.B    55.442    0.478  0.604   3.380 X-ray           0.500 BLAST    
 5c626daa94e41ea07bd370ef96b719fc10b2d2ef  4z84.1.A    54.054    0.473  0.608   1.554 X-ray           0.544 HHblits  
 f1149c60587d7bc375b441287adc9d1b37ed8802  2gu8.1.A    55.442    0.478  0.604   2.200 X-ray           0.529 BLAST    
 06f10210fca5b19ab42daebd9a1f0e01eb5b923a  3o7l.1.A    55.102    0.478  0.604   2.800 X-ray           0.520 BLAST    
 5706583b9da4f8fe617f130c8b8a891213399c66  6f14.1.A    55.442    0.478  0.604   1.867 X-ray           0.524 BLAST    
 7bb98a7861cc8b5e0d693f2498fd00038ce088bc  5lcr.1.A    55.442    0.478  0.604   1.565 X-ray           0.535 BLAST    
 ee5729d9dc267f0a58713ff57f6a7e604e306ede  4wih.1.A    55.442    0.478  0.604   1.139 X-ray           0.535 BLAST    
 0aca064f931c1cfc8229aed230404b024f3e6f55  5lcq.1.A    55.442    0.478  0.604   1.423 X-ray           0.536 BLAST    
 5ad491f347c76293a008bfc803160637b43b23ae  5n1g.1.A    55.442    0.478  0.604   1.140 X-ray           0.532 BLAST    
 cdf41a75b7eab5594ac758170d123fc4313216b4  5m0l.1.A    55.442    0.478  0.604   1.465 X-ray           0.534 BLAST    
 128280a59b636e0f96ba1b6d0cb5a295d09cf448  6emd.1.A    55.442    0.478  0.604   1.910 X-ray           0.533 BLAST    
 043436c442e00cbc73308957f4b2a8eb872884bf  6esa.1.A    55.442    0.478  0.604   1.307 X-ray           0.532 BLAST    
 b946510b3fb48d42f93b55bdcc501a35fcee8d37  5ntj.1.A    55.442    0.478  0.604   1.560 X-ray           0.532 BLAST    
 584324cd263142cafcc354d8b1dd02e7e3174e1e  1xh9.1.A    53.199    0.470  0.610   1.640 X-ray           0.545 HHblits  
 3ad3a21dc68a2efa9541c7d03b55f2c05de49ec2  1syk.1.A    55.102    0.478  0.604   2.800 X-ray           0.524 BLAST    
 64338893406961016a8ae73a8267e90a7b3c3f1d  2vo6.1.A    54.054    0.472  0.608   1.970 X-ray           0.539 HHblits  
 aee53e7a374c3797b552ac0eb0bf63dc3e289d15  4ae6.1.A    55.102    0.477  0.604   2.100 X-ray           0.498 BLAST    
 230a6fe5b74ee8dbfca53ddb13251fadffa3a8ac  4ae6.2.A    55.102    0.477  0.604   2.100 X-ray           0.503 BLAST    
 69d544f0a0d4deaa4863b1a09e1e061489daa56a  6c0u.1.A    55.102    0.477  0.604   2.650 X-ray           0.533 BLAST    
 0481ebcb74bcc91c5f2a5d0d754d655bd4d4f002  3ovv.1.A    55.102    0.477  0.604   1.580 X-ray           0.532 BLAST    
 37e0d9f28d5a08af1c03aa24536c68f3145932e3  3agm.1.A    55.102    0.477  0.604   2.000 X-ray           0.531 BLAST    
 27b8ba505deca8872e24c8c77703981de4722e84  3agl.1.A    55.102    0.477  0.604   2.100 X-ray           0.531 BLAST    
 48e5bdd7f8cc9cafe4ec12b6dd6bb428de83ff85  3l9l.1.A    55.102    0.477  0.604   2.000 X-ray           0.530 BLAST    
 000ba02fb75abd6d461b2ab1ca74073915b15518  5izj.2.A    55.102    0.477  0.604   1.850 X-ray           0.513 BLAST    
 7eb8a8d33a9e54d52f82b2559695ea22f23d1d4a  5izj.1.A    55.102    0.477  0.604   1.850 X-ray           0.519 BLAST    
 a37db36d8933bf3d3b8d414730edd7c510f8e0a0  6bys.2.C    55.102    0.477  0.604   4.750 X-ray           0.503 BLAST    
 735faa86ad7a0da63149dfcbbae4abef4c86df37  4wb5.1.A    55.102    0.477  0.604   1.641 X-ray           0.533 BLAST    
 024fb29106b7e024c6a71270ea0facebb6570ebd  6no7.1.C    55.102    0.477  0.604   3.550 X-ray           0.529 BLAST    
 7e23f2c3b733a9acdeee05949086755458f87d0c  6no7.2.A    55.102    0.477  0.604   3.550 X-ray           0.514 BLAST    
 bd79da3dc9b996fcabfc39d2b05dba225df97521  6no7.2.C    55.102    0.477  0.604   3.550 X-ray           0.508 BLAST    
 e31397e51f47e4d0feb72773281ddf153fe6fb67  4wb8.1.A    55.102    0.477  0.604   1.550 X-ray           0.532 BLAST    
 b1be8af933d6781bfcdc6a507f245c53cb92d1a5  3mvj.1.A    55.102    0.477  0.604   2.490 X-ray           0.534 BLAST    
 a3d9f0d59f23f4d8a373a0a211c8a40351acff61  3mvj.2.A    55.102    0.477  0.604   2.490 X-ray           0.505 BLAST    
 46a961a361b0c255010be90b3a752d2e5ef49f45  3mvj.3.A    55.102    0.477  0.604   2.490 X-ray           0.535 BLAST    
 f8a5174531ff83b8f2dce603d34e308898ba20d0  6byr.2.A    55.102    0.477  0.604   3.661 X-ray           0.532 BLAST    
 f2800b766ea5348e0577bcb02bd83f85aefd068d  4wb7.2.A    55.102    0.477  0.604   1.900 X-ray           0.533 BLAST    
 3d1f3b0ea6f46229e4935aac12b3a256e3230df5  4wb7.1.A    55.102    0.477  0.604   1.900 X-ray           0.535 BLAST    
 1ce8cc47dbb31a49c6c9aaae76aa4374b9b6dc25  6byr.1.C    55.102    0.477  0.604   3.661 X-ray           0.532 BLAST    
 d777c73f571775e30dbb90d46ee5a963542fb54c  3qam.1.A    55.102    0.477  0.604   1.920 X-ray           0.533 BLAST    
 6ef32b3800dbb5cc8c64a249e67c1ee2bde2dfab  3qal.1.A    55.102    0.477  0.604   1.700 X-ray           0.532 BLAST    
 80561ce6ff28d99833ee6bc279554eff8e9901a4  6wjf.1.A    55.102    0.477  0.604   NA    EM              0.400 BLAST    
 2e2146cdf0821cbe719f072eca523491c34e0936  6wjf.1.B    55.102    0.477  0.604   NA    EM              0.384 BLAST    
 c3295a4082d50db8689070570e2815efae3efb1d  3l9m.1.A    54.762    0.477  0.604   1.900 X-ray           0.531 BLAST    
 3739ee30d369b69e72dff29ab1c4afc32eced8ed  1rdq.1.A    55.102    0.476  0.604   1.260 X-ray           0.530 BLAST    
 232909d03226dd6ed7edb1e1e7e16ea97ef990e3  3fhi.1.A    55.102    0.476  0.604   2.000 X-ray           0.530 BLAST    
 d1c7fdcb8629f271d2f1b4d087c5d9e3233961dd  1ctp.1.A    54.762    0.476  0.604   2.900 X-ray           0.508 BLAST    
 114bdc2406532e4b0eea4f73b2578491443e3b0e  2qur.1.A    55.102    0.476  0.604   2.500 X-ray           0.523 BLAST    
 e35640a902370e4929c33f525f1c4ffd042092cc  1cmk.1.A    54.762    0.476  0.604   2.900 X-ray           0.526 BLAST    
 5d9c373fe06fe17f2edc429adb0b1bd93ef3ec18  1cdk.1.A    54.762    0.476  0.604   2.000 X-ray           0.530 BLAST    
 3e0d6e79c5ed6a94bc326f78f50e57adf92cee18  2ojf.1.A    54.762    0.476  0.604   2.100 X-ray           0.531 BLAST    
 18a5647b080d15c93cb1d56d853b8646b41bbdb3  2jds.1.A    54.762    0.476  0.604   2.000 X-ray           0.532 BLAST    
 bd750ace6a880246070b3eadf80fb097a8b73853  3ag9.1.A    54.762    0.476  0.604   2.000 X-ray           0.511 BLAST    
 5276366373b006e3774ed4270f3fd425f35aa83a  3ag9.3.B    54.762    0.476  0.604   2.000 X-ray           0.500 BLAST    
 ac61dc99b14c9ca3518bf46fe785786825b7944f  5vib.1.A    54.762    0.476  0.604   2.370 X-ray           0.510 BLAST    
